-------------
Broker Host: localhost
Storage Dir: /Users/nemanja/Desktop/clones
Worker Count: 5
-------------
bid consumer setup for master
Bid{job=Repository ( path=nodejs/node size=1353592 technologies=[] library=async jobId=a6d8e625-9ddb-4e1a-9394-baa846122471 correlationId=nodejs/node destination=Repositories), cost=133976.29168295444, workerId='worker_slow_3', jobName='nodejs/node'}
About to send winning bid: Bid{job=Repository ( path=nodejs/node size=1353592 technologies=[] library=async jobId=a6d8e625-9ddb-4e1a-9394-baa846122471 correlationId=nodejs/node destination=Repositories), cost=133850.29168295444, workerId='worker_normal_5', jobName='nodejs/node'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=express jobId=5216d9c3-4451-4555-9deb-c10d171ba578 correlationId=mrdoob/three.js destination=Repositories), cost=170263.54462745565, workerId='worker_normal_5', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=express jobId=5216d9c3-4451-4555-9deb-c10d171ba578 correlationId=mrdoob/three.js destination=Repositories), cost=170235.54462745565, workerId='worker_slow_3', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=express jobId=5216d9c3-4451-4555-9deb-c10d171ba578 correlationId=mrdoob/three.js destination=Repositories), cost=155006.93588284397, workerId='worker_slow_2', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=express jobId=5216d9c3-4451-4555-9deb-c10d171ba578 correlationId=mrdoob/three.js destination=Repositories), cost=155000.93588284397, workerId='worker_normal_4', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=express jobId=5216d9c3-4451-4555-9deb-c10d171ba578 correlationId=mrdoob/three.js destination=Repositories), cost=155914.83232206586, workerId='worker_fast_1', jobName='mrdoob/three.js'}
About to send winning bid: Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=express jobId=5216d9c3-4451-4555-9deb-c10d171ba578 correlationId=mrdoob/three.js destination=Repositories), cost=155000.93588284397, workerId='worker_normal_4', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=async jobId=0a8ec1d1-0920-43e8-9483-8f7fb67d6895 correlationId=mrdoob/three.js destination=Repositories), cost=170245.54462745565, workerId='worker_slow_3', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=async jobId=0a8ec1d1-0920-43e8-9483-8f7fb67d6895 correlationId=mrdoob/three.js destination=Repositories), cost=170246.54462745565, workerId='worker_normal_5', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=async jobId=0a8ec1d1-0920-43e8-9483-8f7fb67d6895 correlationId=mrdoob/three.js destination=Repositories), cost=155029.93588284397, workerId='worker_slow_2', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=async jobId=0a8ec1d1-0920-43e8-9483-8f7fb67d6895 correlationId=mrdoob/three.js destination=Repositories), cost=155109.93588284397, workerId='worker_normal_4', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=async jobId=0a8ec1d1-0920-43e8-9483-8f7fb67d6895 correlationId=mrdoob/three.js destination=Repositories), cost=155915.83232206586, workerId='worker_fast_1', jobName='mrdoob/three.js'}
About to send winning bid: Bid{job=Repository ( path=mrdoob/three.js size=1444571 technologies=[] library=async jobId=0a8ec1d1-0920-43e8-9483-8f7fb67d6895 correlationId=mrdoob/three.js destination=Repositories), cost=155029.93588284397, workerId='worker_slow_2', jobName='mrdoob/three.js'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=express jobId=5e13b128-474b-4a4a-a039-80aa8787c189 correlationId=microsoft/TypeScript destination=Repositories), cost=186403.80425205297, workerId='worker_fast_1', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=express jobId=5e13b128-474b-4a4a-a039-80aa8787c189 correlationId=microsoft/TypeScript destination=Repositories), cost=221820.16075733228, workerId='worker_normal_4', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=express jobId=5e13b128-474b-4a4a-a039-80aa8787c189 correlationId=microsoft/TypeScript destination=Repositories), cost=221902.16075733228, workerId='worker_slow_2', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=express jobId=5e13b128-474b-4a4a-a039-80aa8787c189 correlationId=microsoft/TypeScript destination=Repositories), cost=200686.51655744275, workerId='worker_normal_5', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=express jobId=5e13b128-474b-4a4a-a039-80aa8787c189 correlationId=microsoft/TypeScript destination=Repositories), cost=200742.51655744275, workerId='worker_slow_3', jobName='microsoft/TypeScript'}
About to send winning bid: Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=express jobId=5e13b128-474b-4a4a-a039-80aa8787c189 correlationId=microsoft/TypeScript destination=Repositories), cost=186403.80425205297, workerId='worker_fast_1', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=async jobId=940341c8-78e9-4c4f-a340-c44d5fff19ff correlationId=microsoft/TypeScript destination=Repositories), cost=221861.16075733228, workerId='worker_slow_2', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=async jobId=940341c8-78e9-4c4f-a340-c44d5fff19ff correlationId=microsoft/TypeScript destination=Repositories), cost=221790.16075733228, workerId='worker_normal_4', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=async jobId=940341c8-78e9-4c4f-a340-c44d5fff19ff correlationId=microsoft/TypeScript destination=Repositories), cost=186567.80425205297, workerId='worker_fast_1', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=async jobId=940341c8-78e9-4c4f-a340-c44d5fff19ff correlationId=microsoft/TypeScript destination=Repositories), cost=200701.51655744275, workerId='worker_slow_3', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=async jobId=940341c8-78e9-4c4f-a340-c44d5fff19ff correlationId=microsoft/TypeScript destination=Repositories), cost=200697.51655744275, workerId='worker_normal_5', jobName='microsoft/TypeScript'}
About to send winning bid: Bid{job=Repository ( path=microsoft/TypeScript size=2915539 technologies=[] library=async jobId=940341c8-78e9-4c4f-a340-c44d5fff19ff correlationId=microsoft/TypeScript destination=Repositories), cost=186567.80425205297, workerId='worker_fast_1', jobName='microsoft/TypeScript'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=express jobId=46a10d78-a9ec-4981-ba05-99df2ea29290 correlationId=rust-lang/rust destination=Repositories), cost=174476.53331329656, workerId='worker_normal_4', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=express jobId=46a10d78-a9ec-4981-ba05-99df2ea29290 correlationId=rust-lang/rust destination=Repositories), cost=153406.88911340703, workerId='worker_normal_5', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=express jobId=46a10d78-a9ec-4981-ba05-99df2ea29290 correlationId=rust-lang/rust destination=Repositories), cost=206001.40168250556, workerId='worker_fast_1', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=express jobId=46a10d78-a9ec-4981-ba05-99df2ea29290 correlationId=rust-lang/rust destination=Repositories), cost=174488.53331329656, workerId='worker_slow_2', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=express jobId=46a10d78-a9ec-4981-ba05-99df2ea29290 correlationId=rust-lang/rust destination=Repositories), cost=153318.88911340703, workerId='worker_slow_3', jobName='rust-lang/rust'}
About to send winning bid: Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=express jobId=46a10d78-a9ec-4981-ba05-99df2ea29290 correlationId=rust-lang/rust destination=Repositories), cost=153318.88911340703, workerId='worker_slow_3', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=async jobId=caadbed0-790d-4c29-bfba-871e7f95f03b correlationId=rust-lang/rust destination=Repositories), cost=153344.88911340703, workerId='worker_normal_5', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=async jobId=caadbed0-790d-4c29-bfba-871e7f95f03b correlationId=rust-lang/rust destination=Repositories), cost=174433.53331329656, workerId='worker_slow_2', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=async jobId=caadbed0-790d-4c29-bfba-871e7f95f03b correlationId=rust-lang/rust destination=Repositories), cost=174491.53331329656, workerId='worker_normal_4', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=async jobId=caadbed0-790d-4c29-bfba-871e7f95f03b correlationId=rust-lang/rust destination=Repositories), cost=153482.88911340703, workerId='worker_slow_3', jobName='rust-lang/rust'}
Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=async jobId=caadbed0-790d-4c29-bfba-871e7f95f03b correlationId=rust-lang/rust destination=Repositories), cost=206082.40168250556, workerId='worker_fast_1', jobName='rust-lang/rust'}
About to send winning bid: Bid{job=Repository ( path=rust-lang/rust size=692082 technologies=[] library=async jobId=caadbed0-790d-4c29-bfba-871e7f95f03b correlationId=rust-lang/rust destination=Repositories), cost=153344.88911340703, workerId='worker_normal_5', jobName='rust-lang/rust'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=express jobId=cd667ea5-df4d-4671-b8dd-2e69d82629af correlationId=godotengine/godot destination=Repositories), cost=193184.38972763563, workerId='worker_slow_3', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=express jobId=cd667ea5-df4d-4671-b8dd-2e69d82629af correlationId=godotengine/godot destination=Repositories), cost=194890.43649707257, workerId='worker_slow_2', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=express jobId=cd667ea5-df4d-4671-b8dd-2e69d82629af correlationId=godotengine/godot destination=Repositories), cost=226403.30486628157, workerId='worker_fast_1', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=express jobId=cd667ea5-df4d-4671-b8dd-2e69d82629af correlationId=godotengine/godot destination=Repositories), cost=194794.43649707257, workerId='worker_normal_4', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=express jobId=cd667ea5-df4d-4671-b8dd-2e69d82629af correlationId=godotengine/godot destination=Repositories), cost=193229.38972763563, workerId='worker_normal_5', jobName='godotengine/godot'}
About to send winning bid: Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=express jobId=cd667ea5-df4d-4671-b8dd-2e69d82629af correlationId=godotengine/godot destination=Repositories), cost=193184.38972763563, workerId='worker_slow_3', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=async jobId=346a0efb-fe1c-487b-b8fb-66848acda563 correlationId=godotengine/godot destination=Repositories), cost=226416.30486628157, workerId='worker_fast_1', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=async jobId=346a0efb-fe1c-487b-b8fb-66848acda563 correlationId=godotengine/godot destination=Repositories), cost=193333.38972763563, workerId='worker_slow_3', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=async jobId=346a0efb-fe1c-487b-b8fb-66848acda563 correlationId=godotengine/godot destination=Repositories), cost=193135.38972763563, workerId='worker_normal_5', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=async jobId=346a0efb-fe1c-487b-b8fb-66848acda563 correlationId=godotengine/godot destination=Repositories), cost=194889.43649707257, workerId='worker_slow_2', jobName='godotengine/godot'}
Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=async jobId=346a0efb-fe1c-487b-b8fb-66848acda563 correlationId=godotengine/godot destination=Repositories), cost=194806.43649707257, workerId='worker_normal_4', jobName='godotengine/godot'}
About to send winning bid: Bid{job=Repository ( path=godotengine/godot size=1604857 technologies=[] library=async jobId=346a0efb-fe1c-487b-b8fb-66848acda563 correlationId=godotengine/godot destination=Repositories), cost=193135.38972763563, workerId='worker_normal_5', jobName='godotengine/godot'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=express jobId=a12c6b93-d43c-4594-9e09-6e6633133761 correlationId=angular/angular destination=Repositories), cost=171185.31062664595, workerId='worker_normal_4', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=express jobId=a12c6b93-d43c-4594-9e09-6e6633133761 correlationId=angular/angular destination=Repositories), cost=209326.7644714376, workerId='worker_slow_3', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=express jobId=a12c6b93-d43c-4594-9e09-6e6633133761 correlationId=angular/angular destination=Repositories), cost=171212.31062664595, workerId='worker_slow_2', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=express jobId=a12c6b93-d43c-4594-9e09-6e6633133761 correlationId=angular/angular destination=Repositories), cost=209203.7644714376, workerId='worker_normal_5', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=express jobId=a12c6b93-d43c-4594-9e09-6e6633133761 correlationId=angular/angular destination=Repositories), cost=202689.17899585495, workerId='worker_fast_1', jobName='angular/angular'}
About to send winning bid: Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=express jobId=a12c6b93-d43c-4594-9e09-6e6633133761 correlationId=angular/angular destination=Repositories), cost=171185.31062664595, workerId='worker_normal_4', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=async jobId=e246ba0d-7ca5-468b-bce6-bd2d6e96304d correlationId=angular/angular destination=Repositories), cost=209272.7644714376, workerId='worker_normal_5', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=async jobId=e246ba0d-7ca5-468b-bce6-bd2d6e96304d correlationId=angular/angular destination=Repositories), cost=209332.7644714376, workerId='worker_slow_3', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=async jobId=e246ba0d-7ca5-468b-bce6-bd2d6e96304d correlationId=angular/angular destination=Repositories), cost=171174.31062664595, workerId='worker_slow_2', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=async jobId=e246ba0d-7ca5-468b-bce6-bd2d6e96304d correlationId=angular/angular destination=Repositories), cost=202699.17899585495, workerId='worker_fast_1', jobName='angular/angular'}
Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=async jobId=e246ba0d-7ca5-468b-bce6-bd2d6e96304d correlationId=angular/angular destination=Repositories), cost=171386.31062664595, workerId='worker_normal_4', jobName='angular/angular'}
About to send winning bid: Bid{job=Repository ( path=angular/angular size=552892 technologies=[] library=async jobId=e246ba0d-7ca5-468b-bce6-bd2d6e96304d correlationId=angular/angular destination=Repositories), cost=171174.31062664595, workerId='worker_slow_2', jobName='angular/angular'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=express jobId=4e224d9a-cb80-4021-a6a4-486e1eb5c30f correlationId=mui/material-ui destination=Repositories), cost=212587.8913515432, workerId='worker_normal_5', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=express jobId=4e224d9a-cb80-4021-a6a4-486e1eb5c30f correlationId=mui/material-ui destination=Repositories), cost=190522.8122505535, workerId='worker_normal_4', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=express jobId=4e224d9a-cb80-4021-a6a4-486e1eb5c30f correlationId=mui/material-ui destination=Repositories), cost=190589.8122505535, workerId='worker_slow_2', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=express jobId=4e224d9a-cb80-4021-a6a4-486e1eb5c30f correlationId=mui/material-ui destination=Repositories), cost=206012.30587596053, workerId='worker_fast_1', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=express jobId=4e224d9a-cb80-4021-a6a4-486e1eb5c30f correlationId=mui/material-ui destination=Repositories), cost=212601.8913515432, workerId='worker_slow_3', jobName='mui/material-ui'}
About to send winning bid: Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=express jobId=4e224d9a-cb80-4021-a6a4-486e1eb5c30f correlationId=mui/material-ui destination=Repositories), cost=190522.8122505535, workerId='worker_normal_4', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=async jobId=51fa8910-c0b5-4388-8d9e-cd847bd62bcc correlationId=mui/material-ui destination=Repositories), cost=205993.30587596053, workerId='worker_fast_1', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=async jobId=51fa8910-c0b5-4388-8d9e-cd847bd62bcc correlationId=mui/material-ui destination=Repositories), cost=190641.8122505535, workerId='worker_normal_4', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=async jobId=51fa8910-c0b5-4388-8d9e-cd847bd62bcc correlationId=mui/material-ui destination=Repositories), cost=212598.8913515432, workerId='worker_slow_3', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=async jobId=51fa8910-c0b5-4388-8d9e-cd847bd62bcc correlationId=mui/material-ui destination=Repositories), cost=212568.8913515432, workerId='worker_normal_5', jobName='mui/material-ui'}
Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=async jobId=51fa8910-c0b5-4388-8d9e-cd847bd62bcc correlationId=mui/material-ui destination=Repositories), cost=190598.8122505535, workerId='worker_slow_2', jobName='mui/material-ui'}
About to send winning bid: Bid{job=Repository ( path=mui/material-ui size=689879 technologies=[] library=async jobId=51fa8910-c0b5-4388-8d9e-cd847bd62bcc correlationId=mui/material-ui destination=Repositories), cost=190598.8122505535, workerId='worker_slow_2', jobName='mui/material-ui'}
